schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,tool_version
1,167240548,15,120,12432,0.812472367286682,,0.002022151510230293,False,0,False,0,quiet,0.2.0
1,167242566,15,120,12513,22.92075215578079,,0.011135534100041014,False,0,False,0,variable,0.2.0
1,167401017,15,120,12448,11.258803451764274,,0.015270564287159524,False,0,False,0,variable,0.2.0
1,16740101,15,120,13211,0.588278067111969,1.4748820536137885,0.20974842999436547,False,0,True,10,dipper,0.2.0
1,167460835,15,120,12296,16.940411679160942,,0.0027530880075216225,False,0,False,0,variable,0.2.0
1,16783095,15,120,12707,30.46868584156036,,0.002737074435029799,False,0,False,0,variable,0.2.0
1,16835255,15,120,12945,9.124893593788146,,0.006490044675126198,False,0,False,0,variable,0.2.0
1,168813467,15,120,15124,1.5527464775594186,1.7838328483103176,0.17858718521262917,False,0,False,0,rotator,0.2.0
1,16940708,15,120,13145,8.285026574134825,,0.006399320876875906,False,0,False,0,variable,0.2.0
1,16946453,15,120,13207,1.4380425095558167,0.9352890743976726,0.5270967859640682,False,0,False,0,rotator,0.2.0
1,16947241,15,120,13141,63.15315721035003,,0.007485134593341493,False,0,False,0,variable,0.2.0
1,169566096,15,120,13211,9.625950622558593,,0.02196354842221416,False,0,False,0,variable,0.2.0
1,169742317,15,120,13212,6.354278175660317,,0.002156012943004212,False,0,False,0,variable,0.2.0
1,169941110,15,120,13212,5.576711542108311,,0.023529041309755996,False,0,False,0,variable,0.2.0
1,170234196,15,120,13210,0.6570298075675964,,0.01167893570627588,False,0,False,0,quiet,0.2.0
1,170251756,15,120,15124,2.5966595649719237,,0.05665663134701266,False,0,False,1,quiet,0.2.0
1,170255099,15,120,15124,2.697622034024535,,0.05121945135561491,False,0,False,2,quiet,0.2.0
1,17040653,15,120,12195,7.982624959945677,,0.02263640302801856,False,0,False,0,variable,0.2.0
1,170650421,15,120,15124,3.9334299961668258,,0.008262977883596884,False,0,False,0,quiet,0.2.0
1,170741606,15,120,13151,22.8227499961853,,0.001637383373691741,False,0,False,0,variable,0.2.0
1,170939355,15,120,13209,0.39130167961120604,,0.00579208562112097,False,0,False,0,quiet,0.2.0
1,171022550,15,120,13212,5.840584243553407,,0.028707174271285035,False,0,False,0,variable,0.2.0
1,171092243,15,120,15124,2.814844715595245,,0.020947515843445307,False,0,False,0,quiet,0.2.0
1,171095675,15,120,15124,1.6165054624231296,1.4631469317840182,0.2742153035240128,False,0,False,0,rotator,0.2.0
1,171410228,15,120,13210,378.1873847600038,,0.04538976886155047,False,0,False,0,variable,0.2.0
1,171501062,15,120,13191,15.29275538921356,0.33425630081195273,0.8760925367869359,False,0,False,0,rotator,0.2.0
1,171507458,15,120,15124,2.847320464413138,3.519461817068476,0.11602402233901428,False,0,False,0,rotator,0.2.0
1,171659493,15,120,13211,51.35383858680725,,0.011990560870422527,False,0,False,0,variable,0.2.0
1,1717076950,15,120,14191,359.4434663057327,,0.012038108319952282,False,0,False,0,variable,0.2.0
1,1717636626,15,120,13234,703.0415563881397,,0.002129451198458468,False,0,False,0,variable,0.2.0
1,1718054365,15,120,12120,396.27889028191566,,0.004576191104988549,False,0,False,0,variable,0.2.0
1,171872440,15,120,13212,3.233320026596784,9.586638009870777,0.4190050229388029,False,3,False,0,flaring,0.2.0
1,171972067,15,120,15124,3.3219990657568537,1.4002167793303852,0.39887310579099416,False,0,False,0,rotator,0.2.0
1,172275457,15,120,13212,36.09059980185627,,0.0013943651418926069,False,0,False,0,variable,0.2.0
1,172376982,15,120,15124,0.7332929849624633,,0.011245974393717556,False,0,False,0,quiet,0.2.0
1,172438797,15,120,13212,48.15224467373623,,0.005802754052836289,False,0,False,0,variable,0.2.0
1,172557539,15,120,13211,29.324473071098325,,0.014505892583437003,False,0,False,0,variable,0.2.0
1,172757209,15,120,13210,1.3299219629191767,6.054719663676392,0.438028025724582,False,0,False,0,rotator,0.2.0
1,17865097,15,120,12765,1.343221664428711,,0.04026677076937324,False,0,False,0,quiet,0.2.0
1,17924300,15,120,12700,2.2206899213379665,6.20111188199043,0.2810315801557025,False,0,False,0,rotator,0.2.0
1,17925102,15,120,13364,0.9766636000075101,5.661887200465264,0.32173407951205996,False,0,False,0,rotator,0.2.0
1,18000541,15,120,13362,0.7123493313789367,,0.08520258858861555,False,0,False,0,quiet,0.2.0
1,18027916,15,120,13363,0.38052055835723875,,0.016217753402914117,False,0,False,0,quiet,0.2.0
1,184008771,15,120,15106,7.6247712671756736,3.7205599395538553,0.1513847525324299,False,0,True,4,dipper,0.2.0
1,184164428,15,120,15124,19.9179005920887,1.7838288002944211,0.5176042760991741,False,0,False,0,rotator,0.2.0
1,184469492,15,120,15124,4.502708780765533,,0.002450194850751791,False,0,False,0,quiet,0.2.0
1,185058177,15,120,15124,2.7416745645306873,5.661771679314341,0.3331155696287122,False,0,False,0,rotator,0.2.0
1,185060842,15,120,15123,6.495537185668945,0.4120913689012251,0.17776150906031543,False,0,False,0,rotator,0.2.0
1,185236439,15,120,15124,163.1964048741105,0.32718843149925925,0.9647886205376307,False,0,False,0,rotator,0.2.0
1,185336364,15,120,15124,2.6064685402372914,,0.03926369554237843,False,0,False,3,quiet,0.2.0
1,185541231,15,120,14977,3.328273522853851,,0.03209238043549062,False,0,False,1,quiet,0.2.0
1,185547219,15,120,13159,10.645915389060974,,0.001529130513945316,False,0,False,0,variable,0.2.0
1,185681084,15,120,15123,0.7587435007095336,,0.003474494790323217,False,0,False,0,quiet,0.2.0
1,185841818,15,120,15116,1.0039698243141173,0.10294185513606659,0.12249074876478985,False,0,False,0,rotator,0.2.0
1,185945543,15,120,15124,7.708545881509781,,0.0026738036276080044,False,0,False,0,variable,0.2.0
1,186130100,15,120,15124,9.959193906736012,,0.003585867949648058,False,0,False,0,variable,0.2.0
1,186236329,15,120,15123,14.168956053256988,0.6511062580879127,0.1023766021170042,False,0,False,0,rotator,0.2.0
1,187828061,15,120,13208,0.3559537410736084,,0.010678494828591107,False,0,False,0,quiet,0.2.0
1,187875747,15,120,15123,0.6369698524475097,3.7206227713643973,0.10470937459462779,False,0,False,0,rotator,0.2.0
1,188003523,15,120,12870,19.20595006978214,,0.0034292496027330454,False,0,False,0,variable,0.2.0
1,188011455,15,120,12442,14.570287710428236,11.196474722911034,0.12944434803760133,False,2,False,0,rotator,0.2.0
1,188057111,15,120,12230,14.252024558307204,,0.00676481232258295,False,0,False,0,variable,0.2.0
1,1882816677,15,120,15100,1570.1290046474633,,0.044432893055824874,False,0,False,0,variable,0.2.0
1,1883668125,15,120,13235,1125.8093964815139,,0.00140980035971062,False,0,False,0,variable,0.2.0
1,1883981740,15,120,13315,0.8966004610061644,3.2555804743268766,0.25596576367617263,False,0,False,0,rotator,0.2.0
1,188514701,15,120,13192,3.2458244562149043,8.21722252946058,0.38376593427012295,False,0,False,0,rotator,0.2.0
1,188527432,15,120,13205,0.24725883007049562,,0.00652820673911785,False,0,False,0,quiet,0.2.0
1,188550872,15,120,15123,6.490058255195617,,0.0015450738312727888,False,0,False,0,variable,0.2.0
1,188648632,15,120,12098,1.6107172373150953,,0.005483939106351495,False,0,False,0,quiet,0.2.0
1,188654309,15,120,12006,5.589790445566177,,0.017598998973970235,False,0,False,0,variable,0.2.0
1,188844088,15,120,11969,49.36905183792114,,0.00309021170879729,False,0,False,0,variable,0.2.0
1,189047383,15,120,13186,2.346749639511108,6.391191935035119,0.5199589981228372,False,0,False,0,rotator,0.2.0
1,190618885,15,120,12637,0.7672270059585571,1.152424839147441,0.17350390534284532,False,0,False,0,rotator,0.2.0
1,190884986,15,120,11309,7.337966930866242,,0.064632396321368,False,0,False,0,variable,0.2.0
1,190921860,15,120,12614,7.8693792363816275,11.838572346006437,0.8830213468374081,False,0,False,0,rotator,0.2.0
1,190924940,15,120,12594,5.0478623628616335,,0.039476826148196136,False,0,False,0,variable,0.2.0
1,193036838,15,120,13014,13.849587428569793,,0.057384599791225406,False,0,False,0,variable,0.2.0
1,193276974,15,120,12854,10.793448847532272,,0.012303927869735937,False,0,False,0,variable,0.2.0
1,193280271,15,120,12894,2.1054557113213623,,0.0012629159202931753,False,0,False,0,quiet,0.2.0
1,193559258,15,120,15107,7.986159753799438,14.46906180772165,0.6825078534656661,False,0,False,0,rotator,0.2.0
1,193767818,15,120,12951,11.161465072631835,,0.000868754863830562,False,0,False,0,variable,0.2.0
1,193808452,15,120,13208,0.36121174693107605,,0.008004991984108362,False,0,False,0,quiet,0.2.0
1,193814693,15,120,12871,45.904600381851196,,0.0017042750331463892,False,0,False,0,variable,0.2.0
1,193895701,15,120,13206,0.5853618272923333,,0.022167634150512112,False,0,False,0,quiet,0.2.0
1,193997243,15,120,11976,6.444503791466468,,0.0192414255675977,False,0,False,0,variable,0.2.0
1,194074698,15,120,12504,13.937073576450347,,0.004060517247451397,False,0,False,0,variable,0.2.0
1,194128258,15,120,12918,47.41192202496993,,0.002854239780212256,False,0,False,0,variable,0.2.0
1,194159570,15,120,13025,6.217172169685364,,0.0018443652210992075,False,0,False,0,variable,0.2.0
1,194172659,15,120,13212,1.6703668355941772,10.458299822995825,0.29480890124597864,False,5,False,0,flaring,0.2.0
1,194241078,15,120,12270,7.584253692626953,,0.0020050813942448184,False,0,False,0,variable,0.2.0
1,194242173,15,120,12117,18.653549015522003,,0.005619301815010308,False,0,False,0,variable,0.2.0
1,194318213,15,120,13207,0.7397439837455748,8.849328021963524,0.27013154765860076,False,5,False,0,flaring,0.2.0
1,1944066506,15,120,12916,563.08902095887,,0.07750346128422238,False,0,False,0,variable,0.2.0
1,194425521,15,120,12884,4.844125826481754,,0.002012979977882118,False,0,False,0,quiet,0.2.0
1,194568546,15,120,12932,26.444543175561925,,0.002907316057923615,False,0,False,0,variable,0.2.0
1,195087289,15,120,13106,2.027557754516601,,0.023644259620508687,False,0,False,0,quiet,0.2.0
1,195098793,15,120,13161,18.289553618431093,,0.01587076347664614,False,0,False,0,variable,0.2.0
1,195488716,15,120,17610,0.41944748817227745,,0.006446514225218814,False,0,False,0,quiet,0.2.0
1,195603818,15,120,11857,2.1165461897850038,,0.009603827339137228,False,0,False,0,quiet,0.2.0
1,195608350,15,120,11803,9.632755100727081,,0.00630374342291004,False,0,False,0,variable,0.2.0
1,195744427,15,120,12584,0.07599806785583495,,0.0988578956745187,False,0,False,0,quiet,0.2.0
1,195836831,15,120,12927,10.626650762557983,,0.007710885906502554,False,0,False,0,variable,0.2.0
1,195857522,15,120,11772,8.488144918922927,,0.002954388961288669,False,0,False,0,variable,0.2.0
1,195857545,15,120,11755,19.491030049324035,,0.0019058196820909415,False,0,False,0,variable,0.2.0
1,195969111,15,120,13164,0.48921546936035154,,0.23945032811955438,True,0,False,0,quiet,0.2.0
1,196052778,15,120,12455,5.654079508781433,,0.08135628539396965,False,0,False,0,variable,0.2.0
1,196078383,15,120,12444,14.068170662765821,,0.01046356674942869,False,0,False,0,variable,0.2.0
1,196213313,15,120,12328,4.902891483816758,,0.006005223404674423,False,0,False,0,quiet,0.2.0
1,196273967,15,120,12909,34.69488537311554,6.691984424324226,0.13699486599438357,False,10,False,0,flaring,0.2.0
1,1976127759,15,120,15258,367.95558145310986,,0.005478097873522891,False,0,False,0,variable,0.2.0
1,1977745398,15,120,15055,393.43192312717434,,0.008373598472400401,False,0,False,0,variable,0.2.0
1,1977965433,15,120,16383,306.76178240776056,,0.006075311863198291,False,0,False,0,variable,0.2.0
1,1979581857,15,120,17614,219.86142513385863,,0.0050806080640512,False,0,False,0,variable,0.2.0
1,198100662,15,120,14358,1.438440088126654,,0.005829788367261673,False,0,False,0,quiet,0.2.0
1,198100789,15,120,14700,0.8604572451387194,,0.0011330860459805665,False,0,False,0,quiet,0.2.0
1,198103880,15,120,15244,0.9132139921188354,5.289800827169391,0.31451620206081393,False,0,False,0,rotator,0.2.0
1,198104202,15,120,14937,14.841185474395752,,0.020762684963954496,False,0,False,0,variable,0.2.0
1,198104451,15,120,15234,2.736637483138963,,0.0018130031059375665,False,0,False,0,quiet,0.2.0
1,198104899,15,120,14851,3.1895328640937803,8.05082582421907,0.2844438548173572,False,1,False,0,rotator,0.2.0
1,198104956,15,120,15242,4.076500890359256,0.5530237441745592,0.30198505810176746,False,0,False,0,rotator,0.2.0
1,198106779,15,120,14775,2.35320063829422,,0.0009551078327829244,False,0,False,0,quiet,0.2.0
1,198158395,15,120,14754,2.7045148818339437,,0.00136053239409506,False,0,False,0,quiet,0.2.0
1,198159096,15,120,14734,6.0130820095539095,8.619430310816856,0.4285090494422891,False,0,False,0,rotator,0.2.0
1,198159165,15,120,14758,3.125508817270135,,0.012710833462482151,False,0,False,0,quiet,0.2.0
1,198159529,15,120,14831,1.2871068120002747,,0.0014186848535232045,False,0,False,0,quiet,0.2.0
1,198161157,15,120,14847,2.1313039541244505,,0.0013108139518335671,False,0,False,0,quiet,0.2.0
1,198161860,15,120,14992,0.5459489107131958,,0.002902154471693357,False,0,False,0,quiet,0.2.0
1,198162411,15,120,14991,0.8313835144042968,,0.0015004297330845691,False,0,False,0,quiet,0.2.0
1,198162817,15,120,14797,1.6155775308609008,,0.002399269237545065,False,0,False,0,quiet,0.2.0
1,198176425,15,120,14996,0.8354485273361205,,0.0009578138607595286,False,0,False,0,quiet,0.2.0
1,198177771,15,120,14994,0.8697802385622333,,0.0009829369574876493,False,0,False,0,quiet,0.2.0
1,198178105,15,120,14894,1.403578269481659,,0.0009092846033792434,False,0,False,0,quiet,0.2.0
1,198178340,15,120,14994,1.9274346037248011,6.739887447570001,0.33654741402702076,False,0,False,0,rotator,0.2.0
1,198178505,15,120,14993,0.3700045466423034,,0.017819366936771962,False,0,False,0,quiet,0.2.0
1,198178859,15,120,14994,1.0282715320587157,,0.0009258231865421892,False,0,False,0,quiet,0.2.0
1,198179604,15,120,14993,1.7058915138244628,,0.007294184215783704,False,0,False,0,quiet,0.2.0
1,198181022,15,120,14891,1.1253899931907654,,0.0031327136045494297,False,0,False,0,quiet,0.2.0
1,198181034,15,120,14846,4.421717948368727,,0.0009685267381856343,False,0,False,0,quiet,0.2.0
1,198181981,15,120,14995,1.1129298448562621,,0.0015247723477818022,False,0,False,0,quiet,0.2.0
1,198182378,15,120,14989,0.663657546043396,,0.0017765522032147198,False,0,False,0,quiet,0.2.0
1,198182547,15,120,14939,2.171954083442688,,0.00442346156849578,False,0,False,0,quiet,0.2.0
