schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,subclass,tool_version
2,154164767,16,120,15688,2.463839759345047,5.46379233163355,0.6472311976773163,False,0,False,0,rotator,quiet,0.3.0
2,154182144,16,120,15690,0.6173075984303711,,0.008684718921649532,False,0,False,0,quiet,quiet,0.3.0
2,154182549,16,120,13721,1.1530497550964354,,0.011398593069729283,False,0,False,0,quiet,quiet,0.3.0
2,154208722,16,120,12790,1.4044177411670165,,0.003349636631763277,False,0,False,0,quiet,quiet,0.3.0
2,154209446,16,120,12842,7.237711555889592,6.141637907270858,0.7469730962392802,False,0,False,0,rotator,quiet,0.3.0
2,154213224,16,120,13882,0.6253049954590204,,0.004318426010871901,False,0,False,0,quiet,quiet,0.3.0
2,154221975,16,120,13557,1.2833069086074829,3.812313290674107,0.16348725482907261,False,0,False,0,rotator,quiet,0.3.0
2,154222258,16,120,13536,1.8314208805561063,,0.00308571125822332,False,0,False,0,quiet,quiet,0.3.0
2,154268913,16,120,13866,6.869385820627213,1.8548519449988026,0.6625886673470476,False,0,False,0,rotator,quiet,0.3.0
2,154271670,16,120,14931,1.4350379347801208,,0.00224557135197581,False,0,False,0,quiet,quiet,0.3.0
2,154271893,16,120,15396,0.48612249576315303,,0.06333626370178572,False,0,False,0,quiet,quiet,0.3.0
2,154272899,16,120,15230,3.006253892369684,,0.0019275921828995238,False,0,False,0,quiet,quiet,0.3.0
2,154294575,16,120,15459,1.3441053628921507,1.837151776771057,0.5391748365314069,False,0,False,0,rotator,quiet,0.3.0
2,154295215,16,120,13452,1.1247272528626697,,0.0065173864766461045,False,0,False,0,quiet,quiet,0.3.0
2,154295350,16,120,13881,0.5298655986785888,,0.08798643406021668,False,0,False,0,quiet,quiet,0.3.0
2,154303710,16,120,13786,3.640881745788999,5.228886067355813,0.1722719263288513,False,0,False,0,rotator,quiet,0.3.0
2,154348458,16,120,12454,2.865303897857666,6.482492496767102,0.1573005587238619,False,0,False,0,rotator,quiet,0.3.0
2,154350735,16,120,12904,8.227188754892016,3.4603128817840907,0.9096450780149012,False,0,False,0,rotator,quiet,0.3.0
2,154357942,16,120,15460,1.7530810117721556,5.191985093444857,0.31318974079677964,False,0,False,0,rotator,quiet,0.3.0
2,154383758,16,120,13908,7.096274978144468,,0.022688273889491427,False,1,False,0,variable,quiet,0.3.0
2,154383991,16,120,14481,1.1282178282737731,,0.0019376318395763407,False,0,False,0,quiet,quiet,0.3.0
2,154384371,16,120,15689,0.81441650390625,,0.0011139281143410246,False,0,False,0,quiet,quiet,0.3.0
2,154384818,16,120,15685,2.5514142036437986,,0.05347646268186613,False,0,False,0,quiet,quiet,0.3.0
2,154429755,16,120,13595,5.387025833129883,,0.0013851174896639463,False,0,False,0,variable,quiet,0.3.0
2,154582353,16,120,13473,2.0874725103378298,,0.009317497835134067,False,0,False,0,quiet,quiet,0.3.0
2,154648852,16,120,12415,2.07421703338623,,0.01806258517844671,False,0,False,0,quiet,quiet,0.3.0
2,154653061,16,120,13877,0.5468326091766357,,0.058258162505947994,False,0,False,0,quiet,quiet,0.3.0
2,154706624,16,120,13623,5.528771066665649,4.98282127746022,0.5225177455656832,False,0,False,0,rotator,quiet,0.3.0
2,154762431,16,120,13879,0.6360861539840698,,0.006057172922701441,False,0,False,0,quiet,quiet,0.3.0
